query_validation,#Scan#
"Di-3,12a-OH",102377
"Di-3,12a-OH",102393
"Di-3,12a-OH",102716
"Di-3,12a-OH",102718
"Di-3,12a-OH",102772
"Di-3,12a-OH",102883
"Di-3,12a-OH",102886
"Di-3,12a-OH",103318
"Di-3,12a-OH",103728
"Di-3,12a-OH",104629
"Di-3,12a-OH",104700
"Di-3,12a-OH",105035
"Di-3,12a-OH",106583
"Di-3,12a-OH",106670
"Di-3,12a-OH",106752
"Di-3,12a-OH",106755
"Di-3,12a-OH",107341
"Di-3,12a-OH",107743
"Di-3,12a-OH",108226
"Di-3,12a-OH",108374
"Di-3,12a-OH",109069
"Di-3,12a-OH",109728
"Di-3,12a-OH",109871
"Di-3,12a-OH",110103
"Di-3,12a-OH",110423
"Di-3,12a-OH",111801
"Di-3,12a-OH",111828
"Di-3,12a-OH",111969
"Di-3,12a-OH",112371
"Di-3,12a-OH",112531
"Di-3,12a-OH",112709
"Di-3,12a-OH",112710
"Di-3,12a-OH",113046
"Di-3,12a-OH",113654
"Di-3,12a-OH",116008
"Di-3,12a-OH",118586
"Di-3,12a-OH",119323
"Di-3,12a-OH",119493
"Di-3,12a-OH",119633
"Di-3,12a-OH",119677
"Di-3,12a-OH",119847
"Di-3,12a-OH",121665
"Di-3,12a-OH",122412
"Di-3,12a-OH",122749
"Di-3,12a-OH",122917
"Di-3,12a-OH",123184
"Di-3,12a-OH",123942
"Di-3,12a-OH",124015
"Di-3,12a-OH",124965
"Di-3,12a-OH",125396
"Di-3,12a-OH",127717
"Di-3,12a-OH",128491
"Di-3,12a-OH",128658
"Di-3,12a-OH",132673
"Di-7,12a-OH",nan
Trihydroxy_stage1,74029
Trihydroxy_stage1,76968
Trihydroxy_stage1,77258
Trihydroxy_stage1,78103
Trihydroxy_stage1,79381
Trihydroxy_stage1,79434
Trihydroxy_stage1,79565
Trihydroxy_stage1,80215
Trihydroxy_stage1,80217
Trihydroxy_stage1,80315
Trihydroxy_stage1,81093
Trihydroxy_stage1,81115
Trihydroxy_stage1,81262
Trihydroxy_stage1,81399
Trihydroxy_stage1,81486
Trihydroxy_stage1,81530
Trihydroxy_stage1,81575
Trihydroxy_stage1,81758
Trihydroxy_stage1,81928
Trihydroxy_stage1,82085
Trihydroxy_stage1,82261
Trihydroxy_stage1,82318
Trihydroxy_stage1,82322
Trihydroxy_stage1,82354
Trihydroxy_stage1,82725
Trihydroxy_stage1,82744
Trihydroxy_stage1,82776
Trihydroxy_stage1,83014
Trihydroxy_stage1,83015
Trihydroxy_stage1,83076
Trihydroxy_stage1,83082
Trihydroxy_stage1,83123
Trihydroxy_stage1,83126
Trihydroxy_stage1,83279
Trihydroxy_stage1,83333
Trihydroxy_stage1,83372
Trihydroxy_stage1,83461
Trihydroxy_stage1,83462
Trihydroxy_stage1,83464
Trihydroxy_stage1,83465
Trihydroxy_stage1,83466
Trihydroxy_stage1,83467
Trihydroxy_stage1,83468
Trihydroxy_stage1,83469
Trihydroxy_stage1,83470
Trihydroxy_stage1,83560
Trihydroxy_stage1,83561
Trihydroxy_stage1,83582
Trihydroxy_stage1,83583
Trihydroxy_stage1,83672
Trihydroxy_stage1,83749
Trihydroxy_stage1,83832
Trihydroxy_stage1,83861
Trihydroxy_stage1,83946
Trihydroxy_stage1,84377
Trihydroxy_stage1,84579
Trihydroxy_stage1,84702
Trihydroxy_stage1,84744
Trihydroxy_stage1,84767
Trihydroxy_stage1,84768
Trihydroxy_stage1,84770
Trihydroxy_stage1,84811
Trihydroxy_stage1,84912
Trihydroxy_stage1,84922
Trihydroxy_stage1,84934
Trihydroxy_stage1,84942
Trihydroxy_stage1,84960
Trihydroxy_stage1,84967
Trihydroxy_stage1,84968
Trihydroxy_stage1,84984
Trihydroxy_stage1,84989
Trihydroxy_stage1,84990
Trihydroxy_stage1,85003
Trihydroxy_stage1,85005
Trihydroxy_stage1,85011
Trihydroxy_stage1,85040
Trihydroxy_stage1,85122
Trihydroxy_stage1,85263
Trihydroxy_stage1,85290
Trihydroxy_stage1,85306
Trihydroxy_stage1,85314
Trihydroxy_stage1,85318
Trihydroxy_stage1,85415
Trihydroxy_stage1,85416
Trihydroxy_stage1,85439
Trihydroxy_stage1,85502
Trihydroxy_stage1,85503
Trihydroxy_stage1,85507
Trihydroxy_stage1,85512
Trihydroxy_stage1,85539
Trihydroxy_stage1,85540
Trihydroxy_stage1,85575
Trihydroxy_stage1,85601
Trihydroxy_stage1,85602
Trihydroxy_stage1,85604
Trihydroxy_stage1,85623
Trihydroxy_stage1,85624
Trihydroxy_stage1,85675
Trihydroxy_stage1,85677
Trihydroxy_stage1,85693
Trihydroxy_stage1,85714
Trihydroxy_stage1,85742
Trihydroxy_stage1,85745
Trihydroxy_stage1,85750
Trihydroxy_stage1,85793
Trihydroxy_stage1,85828
Trihydroxy_stage1,85881
Trihydroxy_stage1,86111
Trihydroxy_stage1,86114
Trihydroxy_stage1,86115
Trihydroxy_stage1,86120
Trihydroxy_stage1,86172
Trihydroxy_stage1,86174
Trihydroxy_stage1,86219
Trihydroxy_stage1,86220
Trihydroxy_stage1,86223
Trihydroxy_stage1,86273
Trihydroxy_stage1,86357
Trihydroxy_stage1,86362
Trihydroxy_stage1,86368
Trihydroxy_stage1,86409
Trihydroxy_stage1,86628
Trihydroxy_stage1,86706
Trihydroxy_stage1,86751
Trihydroxy_stage1,86863
Trihydroxy_stage1,86894
Trihydroxy_stage1,86908
Trihydroxy_stage1,86909
Trihydroxy_stage1,86937
Trihydroxy_stage1,86994
Trihydroxy_stage1,87003
Trihydroxy_stage1,87039
Trihydroxy_stage1,87043
Trihydroxy_stage1,87092
Trihydroxy_stage1,87139
Trihydroxy_stage1,87141
Trihydroxy_stage1,87395
Trihydroxy_stage1,87424
Trihydroxy_stage1,87595
Trihydroxy_stage1,87727
Trihydroxy_stage1,87831
Trihydroxy_stage1,87970
Trihydroxy_stage1,88030
Trihydroxy_stage1,88042
Trihydroxy_stage1,88305
Trihydroxy_stage1,88306
Trihydroxy_stage1,88308
Trihydroxy_stage1,88393
Trihydroxy_stage1,88402
Trihydroxy_stage1,88428
Trihydroxy_stage1,88514
Trihydroxy_stage1,88587
Trihydroxy_stage1,88588
Trihydroxy_stage1,88590
Trihydroxy_stage1,88692
Trihydroxy_stage1,88696
Trihydroxy_stage1,88698
Trihydroxy_stage1,88700
Trihydroxy_stage1,88763
Trihydroxy_stage1,88772
Trihydroxy_stage1,88786
Trihydroxy_stage1,88797
Trihydroxy_stage1,88826
Trihydroxy_stage1,88830
Trihydroxy_stage1,88842
Trihydroxy_stage1,88850
Trihydroxy_stage1,88912
Trihydroxy_stage1,88929
Trihydroxy_stage1,88933
Trihydroxy_stage1,88971
Trihydroxy_stage1,88987
Trihydroxy_stage1,89193
Trihydroxy_stage1,89194
Trihydroxy_stage1,89263
Trihydroxy_stage1,89381
Trihydroxy_stage1,89419
Trihydroxy_stage1,89428
Trihydroxy_stage1,89486
Trihydroxy_stage1,89493
Trihydroxy_stage1,89507
Trihydroxy_stage1,89555
Trihydroxy_stage1,89636
Trihydroxy_stage1,89704
Trihydroxy_stage1,89898
Trihydroxy_stage1,89991
Trihydroxy_stage1,90065
Trihydroxy_stage1,90288
Trihydroxy_stage1,90413
Trihydroxy_stage1,90430
Trihydroxy_stage1,90468
Trihydroxy_stage1,90503
Trihydroxy_stage1,90512
Trihydroxy_stage1,90514
Trihydroxy_stage1,90562
Trihydroxy_stage1,90627
Trihydroxy_stage1,90680
Trihydroxy_stage1,90683
Trihydroxy_stage1,91050
Trihydroxy_stage1,91128
Trihydroxy_stage1,91247
Trihydroxy_stage1,91260
Trihydroxy_stage1,91333
Trihydroxy_stage1,91446
Trihydroxy_stage1,91479
Trihydroxy_stage1,91505
Trihydroxy_stage1,91513
Trihydroxy_stage1,91514
Trihydroxy_stage1,91515
Trihydroxy_stage1,91536
Trihydroxy_stage1,91556
Trihydroxy_stage1,91603
Trihydroxy_stage1,91604
Trihydroxy_stage1,91605
Trihydroxy_stage1,91606
Trihydroxy_stage1,91608
Trihydroxy_stage1,91609
Trihydroxy_stage1,91611
Trihydroxy_stage1,91612
Trihydroxy_stage1,91618
Trihydroxy_stage1,91697
Trihydroxy_stage1,91701
Trihydroxy_stage1,91704
Trihydroxy_stage1,91706
Trihydroxy_stage1,91710
Trihydroxy_stage1,91737
Trihydroxy_stage1,91749
Trihydroxy_stage1,91752
Trihydroxy_stage1,91754
Trihydroxy_stage1,91758
Trihydroxy_stage1,91765
Trihydroxy_stage1,91766
Trihydroxy_stage1,91767
Trihydroxy_stage1,91771
Trihydroxy_stage1,91773
Trihydroxy_stage1,91779
Trihydroxy_stage1,91780
Trihydroxy_stage1,91791
Trihydroxy_stage1,91800
Trihydroxy_stage1,91801
Trihydroxy_stage1,91880
Trihydroxy_stage1,91882
Trihydroxy_stage1,91883
Trihydroxy_stage1,91885
Trihydroxy_stage1,91963
Trihydroxy_stage1,91970
Trihydroxy_stage1,92127
Trihydroxy_stage1,92354
Trihydroxy_stage1,92476
Trihydroxy_stage1,92752
Trihydroxy_stage1,92760
Trihydroxy_stage1,92829
Trihydroxy_stage1,92889
Trihydroxy_stage1,92944
Trihydroxy_stage1,93166
Trihydroxy_stage1,93167
Trihydroxy_stage1,93168
Trihydroxy_stage1,93172
Trihydroxy_stage1,93184
Trihydroxy_stage1,93185
Trihydroxy_stage1,93194
Trihydroxy_stage1,93308
Trihydroxy_stage1,93371
Trihydroxy_stage1,93388
Trihydroxy_stage1,93625
Trihydroxy_stage1,93627
Trihydroxy_stage1,93632
Trihydroxy_stage1,93696
Trihydroxy_stage1,93748
Trihydroxy_stage1,93749
Trihydroxy_stage1,93786
Trihydroxy_stage1,93803
Trihydroxy_stage1,93837
Trihydroxy_stage1,93854
Trihydroxy_stage1,94048
Trihydroxy_stage1,94072
Trihydroxy_stage1,94131
Trihydroxy_stage1,94137
Trihydroxy_stage1,94166
Trihydroxy_stage1,94169
Trihydroxy_stage1,94184
Trihydroxy_stage1,94214
Trihydroxy_stage1,94228
Trihydroxy_stage1,94320
Trihydroxy_stage1,94334
Trihydroxy_stage1,94335
Trihydroxy_stage1,94336
Trihydroxy_stage1,94346
Trihydroxy_stage1,94348
Trihydroxy_stage1,94373
Trihydroxy_stage1,94389
Trihydroxy_stage1,94416
Trihydroxy_stage1,94450
Trihydroxy_stage1,94484
Trihydroxy_stage1,94506
Trihydroxy_stage1,94616
Trihydroxy_stage1,94670
Trihydroxy_stage1,94709
Trihydroxy_stage1,94836
Trihydroxy_stage1,94919
Trihydroxy_stage1,94945
Trihydroxy_stage1,94992
Trihydroxy_stage1,95036
Trihydroxy_stage1,95103
Trihydroxy_stage1,95191
Trihydroxy_stage1,95344
Trihydroxy_stage1,95387
Trihydroxy_stage1,95417
Trihydroxy_stage1,95564
Trihydroxy_stage1,95576
Trihydroxy_stage1,95612
Trihydroxy_stage1,95667
Trihydroxy_stage1,95779
Trihydroxy_stage1,96077
Trihydroxy_stage1,96677
Trihydroxy_stage1,96734
Trihydroxy_stage1,97003
Trihydroxy_stage1,97124
Trihydroxy_stage1,97160
Trihydroxy_stage1,97172
Trihydroxy_stage1,97243
Trihydroxy_stage1,97244
Trihydroxy_stage1,97568
Trihydroxy_stage1,97571
Trihydroxy_stage1,97803
Trihydroxy_stage1,97806
Trihydroxy_stage1,97977
Trihydroxy_stage1,97997
Trihydroxy_stage1,98029
Trihydroxy_stage1,98107
Trihydroxy_stage1,98141
Trihydroxy_stage1,98279
Trihydroxy_stage1,98291
Trihydroxy_stage1,98368
Trihydroxy_stage1,98375
Trihydroxy_stage1,98377
Trihydroxy_stage1,98378
Trihydroxy_stage1,98413
Trihydroxy_stage1,98466
Trihydroxy_stage1,98472
Trihydroxy_stage1,98847
Trihydroxy_stage1,98906
Trihydroxy_stage1,98923
Trihydroxy_stage1,98985
Trihydroxy_stage1,99032
Trihydroxy_stage1,99215
Trihydroxy_stage1,99217
Trihydroxy_stage1,99288
Trihydroxy_stage1,99324
Trihydroxy_stage1,99329
Trihydroxy_stage1,99492
Trihydroxy_stage1,99787
Trihydroxy_stage1,99915
Trihydroxy_stage1,99985
Trihydroxy_stage1,100104
Trihydroxy_stage1,100191
Trihydroxy_stage1,100217
Trihydroxy_stage1,100276
Trihydroxy_stage1,100339
Trihydroxy_stage1,100357
Trihydroxy_stage1,100380
Trihydroxy_stage1,100385
Trihydroxy_stage1,100401
Trihydroxy_stage1,100533
Trihydroxy_stage1,100534
Trihydroxy_stage1,100535
Trihydroxy_stage1,100536
Trihydroxy_stage1,100539
Trihydroxy_stage1,100540
Trihydroxy_stage1,100543
Trihydroxy_stage1,100566
Trihydroxy_stage1,100570
Trihydroxy_stage1,100575
Trihydroxy_stage1,100579
Trihydroxy_stage1,100586
Trihydroxy_stage1,100613
Trihydroxy_stage1,100621
Trihydroxy_stage1,100638
Trihydroxy_stage1,100644
Trihydroxy_stage1,100649
Trihydroxy_stage1,100676
Trihydroxy_stage1,100680
Trihydroxy_stage1,100689
Trihydroxy_stage1,100711
Trihydroxy_stage1,100717
Trihydroxy_stage1,100719
Trihydroxy_stage1,100755
Trihydroxy_stage1,100792
Trihydroxy_stage1,100828
Trihydroxy_stage1,100890
Trihydroxy_stage1,100945
Trihydroxy_stage1,101324
Trihydroxy_stage1,101389
Trihydroxy_stage1,101648
Trihydroxy_stage1,101710
Trihydroxy_stage1,101714
Trihydroxy_stage1,101739
Trihydroxy_stage1,101834
Trihydroxy_stage1,101983
Trihydroxy_stage1,102338
Trihydroxy_stage1,102397
Trihydroxy_stage1,103053
Trihydroxy_stage1,103106
Trihydroxy_stage1,103169
Trihydroxy_stage1,103318
Trihydroxy_stage1,103341
Trihydroxy_stage1,103396
Trihydroxy_stage1,103568
Trihydroxy_stage1,103642
Trihydroxy_stage1,103661
Trihydroxy_stage1,104312
Trihydroxy_stage1,104332
Trihydroxy_stage1,104660
Trihydroxy_stage1,104662
Trihydroxy_stage1,104700
Trihydroxy_stage1,104701
Trihydroxy_stage1,104703
Trihydroxy_stage1,104715
Trihydroxy_stage1,104745
Trihydroxy_stage1,104776
Trihydroxy_stage1,104787
Trihydroxy_stage1,104950
Trihydroxy_stage1,105035
Trihydroxy_stage1,105144
Trihydroxy_stage1,105190
Trihydroxy_stage1,105518
Trihydroxy_stage1,105984
Trihydroxy_stage1,106553
Trihydroxy_stage1,106580
Trihydroxy_stage1,106583
Trihydroxy_stage1,106646
Trihydroxy_stage1,106670
Trihydroxy_stage1,106671
Trihydroxy_stage1,106679
Trihydroxy_stage1,106724
Trihydroxy_stage1,106725
Trihydroxy_stage1,106736
Trihydroxy_stage1,106753
Trihydroxy_stage1,106755
Trihydroxy_stage1,106765
Trihydroxy_stage1,106772
Trihydroxy_stage1,106797
Trihydroxy_stage1,106884
Trihydroxy_stage1,107341
Trihydroxy_stage1,107701
Trihydroxy_stage1,107705
Trihydroxy_stage1,107706
Trihydroxy_stage1,107718
Trihydroxy_stage1,107735
Trihydroxy_stage1,107743
Trihydroxy_stage1,107773
Trihydroxy_stage1,107796
Trihydroxy_stage1,107803
Trihydroxy_stage1,107804
Trihydroxy_stage1,107831
Trihydroxy_stage1,107833
Trihydroxy_stage1,107867
Trihydroxy_stage1,107868
Trihydroxy_stage1,107869
Trihydroxy_stage1,107871
Trihydroxy_stage1,107877
Trihydroxy_stage1,107878
Trihydroxy_stage1,107960
Trihydroxy_stage1,107961
Trihydroxy_stage1,108010
Trihydroxy_stage1,108083
Trihydroxy_stage1,108226
Trihydroxy_stage1,108349
Trihydroxy_stage1,108353
Trihydroxy_stage1,108364
Trihydroxy_stage1,108374
Trihydroxy_stage1,108398
Trihydroxy_stage1,108554
Trihydroxy_stage1,108803
Trihydroxy_stage1,108853
Trihydroxy_stage1,108914
Trihydroxy_stage1,108960
Trihydroxy_stage1,109011
Trihydroxy_stage1,109069
Trihydroxy_stage1,109298
Trihydroxy_stage1,109509
Trihydroxy_stage1,109642
Trihydroxy_stage1,109647
Trihydroxy_stage1,109695
Trihydroxy_stage1,109728
Trihydroxy_stage1,109871
Trihydroxy_stage1,109877
Trihydroxy_stage1,109899
Trihydroxy_stage1,110142
Trihydroxy_stage1,110579
Trihydroxy_stage1,110663
Trihydroxy_stage1,110794
Trihydroxy_stage1,111101
Trihydroxy_stage1,111288
Trihydroxy_stage1,111754
Trihydroxy_stage1,111755
Trihydroxy_stage1,111760
Trihydroxy_stage1,111766
Trihydroxy_stage1,111810
Trihydroxy_stage1,111815
Trihydroxy_stage1,111816
Trihydroxy_stage1,111913
Trihydroxy_stage1,112531
Trihydroxy_stage1,112709
Trihydroxy_stage1,112710
Trihydroxy_stage1,112711
Trihydroxy_stage1,112713
Trihydroxy_stage1,112715
Trihydroxy_stage1,112727
Trihydroxy_stage1,112743
Trihydroxy_stage1,112750
Trihydroxy_stage1,112759
Trihydroxy_stage1,112772
Trihydroxy_stage1,112793
Trihydroxy_stage1,112820
Trihydroxy_stage1,112821
Trihydroxy_stage1,112822
Trihydroxy_stage1,112823
Trihydroxy_stage1,112829
Trihydroxy_stage1,112832
Trihydroxy_stage1,112833
Trihydroxy_stage1,113186
Trihydroxy_stage1,113264
Trihydroxy_stage1,113265
Trihydroxy_stage1,113312
Trihydroxy_stage1,113384
Trihydroxy_stage1,116199
Trihydroxy_stage1,116209
Trihydroxy_stage1,116836
Trihydroxy_stage1,117397
Trihydroxy_stage1,117411
Trihydroxy_stage1,118380
Trihydroxy_stage1,119321
Trihydroxy_stage1,119323
Trihydroxy_stage1,119328
Trihydroxy_stage1,119350
Trihydroxy_stage1,119396
Trihydroxy_stage1,119493
Trihydroxy_stage1,119809
Trihydroxy_stage1,120018
Trihydroxy_stage1,120218
Trihydroxy_stage1,120343
Trihydroxy_stage1,120639
Trihydroxy_stage1,122749
Trihydroxy_stage1,122917
Trihydroxy_stage1,123571
Trihydroxy_stage1,124081
Trihydroxy_stage1,124236
Trihydroxy_stage1,124337
Trihydroxy_stage1,124360
Trihydroxy_stage1,124389
Trihydroxy_stage1,124390
Trihydroxy_stage1,125639
Trihydroxy_stage1,132673
Trihydroxy_stage2,nan
"Tri-3,6,7_NEW",82318
"Tri-3,6,7_NEW",82322
"Tri-3,6,7_NEW",86944
"Tri-3,6,7_NEW",87970
"Tri-3,6,7_NEW",88692
"Tri-3,6,7_NEW",90201
"Tri-3,6,7_NEW",90400
"Tri-3,6,7_NEW",90401
"Tri-3,6,7_NEW",90408
"Tri-3,6,7_NEW",91263
"Tri-3,6,7_NEW",92045
"Tri-3,6,7_NEW",92475
"Tri-3,6,7_NEW",94166
"Tri-3,6,7_NEW",97584
"Tri-3,6,7_NEW",101171
"Tri-3,6,7_NEW",101877
"Tri-3,6,7_NEW",103879
"Tri-3,6,7_NEW",106229
"Tri-3,6,7_NEW",106553
"Tri-3,6,7_NEW",106580
"Tri-3,6,7_NEW",106583
"Tri-3,6,7_NEW",106670
"Tri-3,6,7_NEW",106671
"Tri-3,6,7_NEW",106679
"Tri-3,6,7_NEW",106724
"Tri-3,6,7_NEW",106725
"Tri-3,6,7_NEW",106736
"Tri-3,6,7_NEW",106753
"Tri-3,6,7_NEW",106755
"Tri-3,6,7_NEW",106884
"Tri-3,6,7_NEW",108923
"Tri-3,6,7_NEW",111822
"Tri-3,6,7_NEW",115629
"Tri-3,6,7_NEW",115873
"Tri-3,6,7_NEW",119321
"Tri-3,6,7_NEW",119323
"Tri-3,6,7_NEW",119396
"Tri-3,6,7_NEW",119493
"Tri-3,6,7_NEW",124965
"Tri-3,6,7_NEW",125396
"Tri-3,6,7_NEW",126000
"Tri-3,6,7_NEW",132432
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",86758
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",86944
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",87752
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",89506
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",89637
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",89644
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",90842
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",90856
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",91041
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",91189
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",92127
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",92537
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",93308
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",93867
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",96379
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",96421
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",96860
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",97032
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",97243
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",97571
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",98560
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",98723
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",99941
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",100108
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",100279
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",100356
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",101277
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",101834
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",102273
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",102322
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",102328
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",102393
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",103396
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",103906
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",103934
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",104099
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",104700
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",104950
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",105518
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",106231
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",107341
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",107833
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",108617
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",109387
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",109877
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",110103
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",111288
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",111607
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",113654
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",114048
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",116008
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",116312
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",116512
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",116536
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",116836
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",118380
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",119677
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",120018
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",120218
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",124337
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",125639
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",126626
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",126843
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",127935
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",127948
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",128453
"Tri-3,6b,7a-OH|Tri-3,6a,7b-OH",131286
Tri-All_ketone_NEW,81730
Tri-All_ketone_NEW,85512
Tri-All_ketone_NEW,85539
Tri-All_ketone_NEW,86753
Tri-All_ketone_NEW,87830
Tri-All_ketone_NEW,88912
Tri-All_ketone_NEW,89506
Tri-All_ketone_NEW,89704
Tri-All_ketone_NEW,93194
Tri-All_ketone_NEW,93786
Tri-All_ketone_NEW,93803
Tri-All_ketone_NEW,93867
Tri-All_ketone_NEW,94346
Tri-All_ketone_NEW,97243
Tri-All_ketone_NEW,100566
Tri-All_ketone_NEW,106229
Tri-All_ketone_NEW,112710
Tri-All_ketone_NEW,112727
Tri-All_ketone_NEW,112772
Tri-All_ketone_NEW,112821
Tri-All_ketone_NEW,112833
Tri-All_ketone_NEW,113186
Tri-All_ketone_NEW,113384
Tri-All_ketone_NEW,119321
Tri-All_ketone_NEW,120639
Tri-All_ketone_NEW,125639
Tri-All_ketone_NEW,132673
Tri-3k_7or12_OH,83076
Tri-3k_7or12_OH,85415
Tri-3k_7or12_OH,86115
Tri-3k_7or12_OH,86615
Tri-3k_7or12_OH,86909
Tri-3k_7or12_OH,88042
Tri-3k_7or12_OH,89428
Tri-3k_7or12_OH,89486
Tri-3k_7or12_OH,89493
Tri-3k_7or12_OH,89506
Tri-3k_7or12_OH,89555
Tri-3k_7or12_OH,89636
Tri-3k_7or12_OH,90118
Tri-3k_7or12_OH,90512
Tri-3k_7or12_OH,90958
Tri-3k_7or12_OH,91128
Tri-3k_7or12_OH,91333
Tri-3k_7or12_OH,91758
Tri-3k_7or12_OH,94484
Tri-3k_7or12_OH,94916
Tri-3k_7or12_OH,96379
Tri-3k_7or12_OH,98368
Tri-3k_7or12_OH,98378
Tri-3k_7or12_OH,99492
Tri-3k_7or12_OH,100356
Tri-3k_7or12_OH,100539
Tri-3k_7or12_OH,100575
Tri-3k_7or12_OH,100586
Tri-3k_7or12_OH,100638
Tri-3k_7or12_OH,101197
Tri-3k_7or12_OH,101648
Tri-3k_7or12_OH,102338
Tri-3k_7or12_OH,105425
Tri-3k_7or12_OH,106752
Tri-3k_7or12_OH,111913
Tri-3k_7or12_OH,112531
Tri-3k_7or12_OH,112710
Tri-3k_7or12_OH,112713
Tri-3k_7or12_OH,112727
Tri-3k_7or12_OH,112759
Tri-3k_7or12_OH,112820
Tri-3k_7or12_OH,112832
Tri-3k_7or12_OH,112833
Tri-3k_7or12_OH,113186
Tri-3k_7or12_OH,113265
Tri-3k_7or12_OH,113312
Tri-3k_7or12_OH,113384
Tri-3k_7or12_OH,114867
Tri-3k_7or12_OH,116008
Tri-3k_7or12_OH,119847
Tri-3k_7or12_OH,120639
Tri-3k_7or12_OH,122843
Tri-3k_7or12_OH,122895
Tri-3k_7or12_OH,122932
Tri-3k_7or12_OH,126843
"Tri-3,7a,12a-OH_NEW",74029
"Tri-3,7a,12a-OH_NEW",78103
"Tri-3,7a,12a-OH_NEW",79434
"Tri-3,7a,12a-OH_NEW",79565
"Tri-3,7a,12a-OH_NEW",80215
"Tri-3,7a,12a-OH_NEW",80217
"Tri-3,7a,12a-OH_NEW",80315
"Tri-3,7a,12a-OH_NEW",81115
"Tri-3,7a,12a-OH_NEW",81262
"Tri-3,7a,12a-OH_NEW",81399
"Tri-3,7a,12a-OH_NEW",81486
"Tri-3,7a,12a-OH_NEW",82744
"Tri-3,7a,12a-OH_NEW",82776
"Tri-3,7a,12a-OH_NEW",83014
"Tri-3,7a,12a-OH_NEW",83015
"Tri-3,7a,12a-OH_NEW",83076
"Tri-3,7a,12a-OH_NEW",83082
"Tri-3,7a,12a-OH_NEW",83123
